# t	x_rot	y_rot
0	8.6	4.4
0.01	8.60003	4.40005
0.02	8.60005	4.40009
0.03	8.60008	4.40014
0.04	8.6001	4.40019
0.05	8.60013	4.40024
0.06	8.60015	4.40028
0.07	8.60018	4.40033
0.08	8.6002	4.40038
0.09	8.60023	4.40043
0.1	8.60025	4.40047
0.11	8.60028	4.40052
0.12	8.6003	4.40057
0.13	8.60033	4.40061
0.14	8.60035	4.40066
0.15	8.60038	4.40071
0.16	8.6004	4.40076
0.17	8.60043	4.4008
0.18	8.60045	4.40085
0.19	8.60048	4.4009
0.2	8.6005	4.40094
0.21	8.60053	4.40099
0.22	8.60055	4.40104
0.23	8.60058	4.40108
0.24	8.6006	4.40113
0.25	8.60063	4.40118
0.26	8.60065	4.40122
0.27	8.60068	4.40127
0.28	8.6007	4.40132
0.29	8.60073	4.40136
0.3	8.60075	4.40141
0.31	8.60078	4.40146
0.32	8.6008	4.4015
0.33	8.60083	4.40155
0.34	8.60085	4.4016
0.35	8.60088	4.40164
0.36	8.6009	4.40169
0.37	8.60092	4.40174
0.38	8.60095	4.40178
0.39	8.60097	4.40183
0.4	8.601	4.40188
0.41	8.60102	4.40192
0.42	8.60105	4.40197
0.43	8.60107	4.40201
0.44	8.6011	4.40206
0.45	8.60112	4.40211
0.46	8.60115	4.40215
0.47	8.60117	4.4022
0.48	8.6012	4.40225
0.49	8.60122	4.40229
0.5	8.60125	4.40234
0.51	8.60127	4.40238
0.52	8.6013	4.40243
0.53	8.60132	4.40248
0.54	8.60135	4.40252
0.55	8.60137	4.40257
0.56	8.6014	4.40261
0.57	8.60142	4.40266
0.58	8.60144	4.40271
0.59	8.60147	4.40275
0.6	8.60149	4.4028
0.61	8.60152	4.40284
0.62	8.60154	4.40289
0.63	8.60157	4.40294
0.64	8.60159	4.40298
0.65	8.60162	4.40303
0.66	8.60164	4.40307
0.67	8.60167	4.40312
0.68	8.60169	4.40316
0.69	8.60171	4.40321
0.7	8.60174	4.40325
0.71	8.60176	4.4033
0.72	8.60179	4.40335
0.73	8.60181	4.40339
0.74	8.60184	4.40344
0.75	8.60186	4.40348
0.76	8.60189	4.40353
0.77	8.60191	4.40357
0.78	8.60194	4.40362
0.79	8.60196	4.40366
0.8	8.60198	4.40371
0.81	8.60201	4.40375
0.82	8.60203	4.4038
0.83	8.60206	4.40385
0.84	8.60208	4.40389
0.85	8.60211	4.40394
0.86	8.60213	4.40398
0.87	8.60215	4.40403
0.88	8.60218	4.40407
0.89	8.6022	4.40412
0.9	8.60223	4.40416
0.91	8.60225	4.40421
0.92	8.60228	4.40425
0.93	8.6023	4.4043
0.94	8.60233	4.40434
0.95	8.60235	4.40439
0.96	8.60237	4.40443
0.97	8.6024	4.40448
0.98	8.60242	4.40452
0.99	8.60245	4.40457
1	8.60247	4.40461
1.01	8.60249	4.40466
1.02	8.60252	4.4047
1.03	8.60254	4.40475
1.04	8.60257	4.40479
1.05	8.60259	4.40483
1.06	8.60262	4.40488
1.07	8.60264	4.40492
1.08	8.60266	4.40497
1.09	8.60269	4.40501
1.1	8.60271	4.40506
1.11	8.60274	4.4051
1.12	8.60276	4.40515
1.13	8.60278	4.40519
1.14	8.60281	4.40524
1.15	8.60283	4.40528
1.16	8.60286	4.40532
1.17	8.60288	4.40537
1.18	8.60291	4.40541
1.19	8.60293	4.40546
1.2	8.60295	4.4055
1.21	8.60298	4.40555
1.22	8.603	4.40559
1.23	8.60303	4.40563
1.24	8.60305	4.40568
1.25	8.60307	4.40572
1.26	8.6031	4.40577
1.27	8.60312	4.40581
1.28	8.60315	4.40586
1.29	8.60317	4.4059
1.3	8.60319	4.40594
1.31	8.60322	4.40599
1.32	8.60324	4.40603
1.33	8.60326	4.40608
1.34	8.60329	4.40612
1.35	8.60331	4.40616
1.36	8.60334	4.40621
1.37	8.60336	4.40625
1.38	8.60338	4.4063
1.39	8.60341	4.40634
1.4	8.60343	4.40638
1.41	8.60346	4.40643
1.42	8.60348	4.40647
1.43	8.6035	4.40651
1.44	8.60353	4.40656
1.45	8.60355	4.4066
1.46	8.60357	4.40665
1.47	8.6036	4.40669
1.48	8.60362	4.40673
1.49	8.60365	4.40678
1.5	8.60367	4.40682
1.51	8.60369	4.40686
1.52	8.60372	4.40691
1.53	8.60374	4.40695
1.54	8.60376	4.40699
1.55	8.60379	4.40704
1.56	8.60381	4.40708
1.57	8.60384	4.40712
1.58	8.60386	4.40717
1.59	8.60388	4.40721
1.6	8.60391	4.40725
1.61	8.60393	4.4073
1.62	8.60395	4.40734
1.63	8.60398	4.40738
1.64	8.604	4.40743
1.65	8.60402	4.40747
1.66	8.60405	4.40751
1.67	8.60407	4.40756
1.68	8.6041	4.4076
1.69	8.60412	4.40764
1.7	8.60414	4.40769
1.71	8.60417	4.40773
1.72	8.60419	4.40777
1.73	8.60421	4.40781
1.74	8.60424	4.40786
1.75	8.60426	4.4079
1.76	8.60428	4.40794
1.77	8.60431	4.40799
1.78	8.60433	4.40803
1.79	8.60435	4.40807
1.8	8.60438	4.40811
1.81	8.6044	4.40816
1.82	8.60442	4.4082
1.83	8.60445	4.40824
1.84	8.60447	4.40829
1.85	8.60449	4.40833
1.86	8.60452	4.40837
1.87	8.60454	4.40841
1.88	8.60456	4.40846
1.89	8.60459	4.4085
1.9	8.60461	4.40854
1.91	8.60463	4.40858
1.92	8.60466	4.40863
1.93	8.60468	4.40867
1.94	8.6047	4.40871
1.95	8.60473	4.40875
1.96	8.60475	4.4088
1.97	8.60477	4.40884
1.98	8.6048	4.40888
1.99	8.60482	4.40892
2	8.60484	4.40896
2.01	8.60487	4.40901
2.02	8.60489	4.40905
2.03	8.60491	4.40909
2.04	8.60494	4.40913
2.05	8.60496	4.40918
2.06	8.60498	4.40922
2.07	8.60501	4.40926
2.08	8.60503	4.4093
2.09	8.60505	4.40934
2.1	8.60508	4.40939
2.11	8.6051	4.40943
2.12	8.60512	4.40947
2.13	8.60515	4.40951
2.14	8.60517	4.40955
2.15	8.60519	4.4096
2.16	8.60521	4.40964
2.17	8.60524	4.40968
2.18	8.60526	4.40972
2.19	8.60528	4.40976
2.2	8.60531	4.40981
2.21	8.60533	4.40985
2.22	8.60535	4.40989
2.23	8.60538	4.40993
2.24	8.6054	4.40997
2.25	8.60542	4.41001
2.26	8.60544	4.41006
2.27	8.60547	4.4101
2.28	8.60549	4.41014
2.29	8.60551	4.41018
2.3	8.60554	4.41022
2.31	8.60556	4.41026
2.32	8.60558	4.4103
2.33	8.60561	4.41035
2.34	8.60563	4.41039
2.35	8.60565	4.41043
2.36	8.60567	4.41047
2.37	8.6057	4.41051
2.38	8.60572	4.41055
2.39	8.60574	4.41059
2.4	8.60576	4.41064
2.41	8.60579	4.41068
2.42	8.60581	4.41072
2.43	8.60583	4.41076
2.44	8.60586	4.4108
2.45	8.60588	4.41084
2.46	8.6059	4.41088
2.47	8.60592	4.41092
2.48	8.60595	4.41097
2.49	8.60597	4.41101
2.5	8.60599	4.41105
2.51	8.60602	4.41109
2.52	8.60604	4.41113
2.53	8.60606	4.41117
2.54	8.60608	4.41121
2.55	8.60611	4.41125
2.56	8.60613	4.41129
2.57	8.60615	4.41133
2.58	8.60617	4.41137
2.59	8.6062	4.41142
2.6	8.60622	4.41146
2.61	8.60624	4.4115
2.62	8.60626	4.41154
2.63	8.60629	4.41158
2.64	8.60631	4.41162
2.65	8.60633	4.41166
2.66	8.60635	4.4117
2.67	8.60638	4.41174
2.68	8.6064	4.41178
2.69	8.60642	4.41182
2.7	8.60644	4.41186
2.71	8.60647	4.4119
2.72	8.60649	4.41194
2.73	8.60651	4.41198
2.74	8.60653	4.41202
2.75	8.60656	4.41207
2.76	8.60658	4.41211
2.77	8.6066	4.41215
2.78	8.60662	4.41219
2.79	8.60665	4.41223
2.8	8.60667	4.41227
2.81	8.60669	4.41231
2.82	8.60671	4.41235
2.83	8.60674	4.41239
2.84	8.60676	4.41243
2.85	8.60678	4.41247
2.86	8.6068	4.41251
2.87	8.60682	4.41255
2.88	8.60685	4.41259
2.89	8.60687	4.41263
2.9	8.60689	4.41267
2.91	8.60691	4.41271
2.92	8.60694	4.41275
2.93	8.60696	4.41279
2.94	8.60698	4.41283
2.95	8.607	4.41287
2.96	8.60702	4.41291
2.97	8.60705	4.41295
2.98	8.60707	4.41299
2.99	8.60709	4.41303
3	8.60711	4.41307
3.01	8.60714	4.41311
3.02	8.60716	4.41315
3.03	8.60718	4.41319
3.04	8.6072	4.41323
3.05	8.60722	4.41327
3.06	8.60725	4.41331
3.07	8.60727	4.41335
3.08	8.60729	4.41339
3.09	8.60731	4.41342
3.1	8.60733	4.41346
3.11	8.60736	4.4135
3.12	8.60738	4.41354
3.13	8.6074	4.41358
3.14	8.60742	4.41362
3.15	8.60744	4.41366
3.16	8.60747	4.4137
3.17	8.60749	4.41374
3.18	8.60751	4.41378
3.19	8.60753	4.41382
3.2	8.60755	4.41386
3.21	8.60758	4.4139
3.22	8.6076	4.41394
3.23	8.60762	4.41398
3.24	8.60764	4.41402
3.25	8.60766	4.41405
3.26	8.60769	4.41409
3.27	8.60771	4.41413
3.28	8.60773	4.41417
3.29	8.60775	4.41421
3.3	8.60777	4.41425
3.31	8.60779	4.41429
3.32	8.60782	4.41433
3.33	8.60784	4.41437
3.34	8.60786	4.41441
3.35	8.60788	4.41445
3.36	8.6079	4.41448
3.37	8.60793	4.41452
3.38	8.60795	4.41456
3.39	8.60797	4.4146
3.4	8.60799	4.41464
3.41	8.60801	4.41468
3.42	8.60803	4.41472
3.43	8.60806	4.41476
3.44	8.60808	4.4148
3.45	8.6081	4.41483
3.46	8.60812	4.41487
3.47	8.60814	4.41491
3.48	8.60816	4.41495
3.49	8.60819	4.41499
3.5	8.60821	4.41503
3.51	8.60823	4.41507
3.52	8.60825	4.4151
3.53	8.60827	4.41514
3.54	8.60829	4.41518
3.55	8.60831	4.41522
3.56	8.60834	4.41526
3.57	8.60836	4.4153
3.58	8.60838	4.41533
3.59	8.6084	4.41537
3.6	8.60842	4.41541
3.61	8.60844	4.41545
3.62	8.60846	4.41549
3.63	8.60849	4.41553
3.64	8.60851	4.41556
3.65	8.60853	4.4156
3.66	8.60855	4.41564
3.67	8.60857	4.41568
3.68	8.60859	4.41572
3.69	8.60861	4.41576
3.7	8.60864	4.41579
3.71	8.60866	4.41583
3.72	8.60868	4.41587
3.73	8.6087	4.41591
3.74	8.60872	4.41595
3.75	8.60874	4.41598
3.76	8.60876	4.41602
3.77	8.60879	4.41606
3.78	8.60881	4.4161
3.79	8.60883	4.41614
3.8	8.60885	4.41617
3.81	8.60887	4.41621
3.82	8.60889	4.41625
3.83	8.60891	4.41629
3.84	8.60893	4.41632
3.85	8.60895	4.41636
3.86	8.60898	4.4164
3.87	8.609	4.41644
3.88	8.60902	4.41648
3.89	8.60904	4.41651
3.9	8.60906	4.41655
3.91	8.60908	4.41659
3.92	8.6091	4.41663
3.93	8.60912	4.41666
3.94	8.60915	4.4167
3.95	8.60917	4.41674
3.96	8.60919	4.41678
3.97	8.60921	4.41681
3.98	8.60923	4.41685
3.99	8.60925	4.41689
4	8.60927	4.41693
4.01	8.60929	4.41696
4.02	8.60931	4.417
4.03	8.60933	4.41704
4.04	8.60936	4.41708
4.05	8.60938	4.41711
4.06	8.6094	4.41715
4.07	8.60942	4.41719
4.08	8.60944	4.41722
4.09	8.60946	4.41726
4.1	8.60948	4.4173
4.11	8.6095	4.41734
4.12	8.60952	4.41737
4.13	8.60954	4.41741
4.14	8.60956	4.41745
4.15	8.60958	4.41748
4.16	8.60961	4.41752
4.17	8.60963	4.41756
4.18	8.60965	4.4176
4.19	8.60967	4.41763
4.2	8.60969	4.41767
4.21	8.60971	4.41771
4.22	8.60973	4.41774
4.23	8.60975	4.41778
4.24	8.60977	4.41782
4.25	8.60979	4.41785
4.26	8.60981	4.41789
4.27	8.60983	4.41793
4.28	8.60985	4.41796
4.29	8.60987	4.418
4.3	8.6099	4.41804
4.31	8.60992	4.41807
4.32	8.60994	4.41811
4.33	8.60996	4.41815
4.34	8.60998	4.41818
4.35	8.61	4.41822
4.36	8.61002	4.41826
4.37	8.61004	4.41829
4.38	8.61006	4.41833
4.39	8.61008	4.41837
4.4	8.6101	4.4184
4.41	8.61012	4.41844
4.42	8.61014	4.41848
4.43	8.61016	4.41851
4.44	8.61018	4.41855
4.45	8.6102	4.41858
4.46	8.61022	4.41862
4.47	8.61024	4.41866
4.48	8.61027	4.41869
4.49	8.61029	4.41873
4.5	8.61031	4.41877
4.51	8.61033	4.4188
4.52	8.61035	4.41884
4.53	8.61037	4.41887
4.54	8.61039	4.41891
4.55	8.61041	4.41895
4.56	8.61043	4.41898
4.57	8.61045	4.41902
4.58	8.61047	4.41905
4.59	8.61049	4.41909
4.6	8.61051	4.41913
4.61	8.61053	4.41916
4.62	8.61055	4.4192
4.63	8.61057	4.41923
4.64	8.61059	4.41927
4.65	8.61061	4.41931
4.66	8.61063	4.41934
4.67	8.61065	4.41938
4.68	8.61067	4.41941
4.69	8.61069	4.41945
4.7	8.61071	4.41948
4.71	8.61073	4.41952
4.72	8.61075	4.41956
4.73	8.61077	4.41959
4.74	8.61079	4.41963
4.75	8.61081	4.41966
4.76	8.61083	4.4197
4.77	8.61085	4.41973
4.78	8.61087	4.41977
4.79	8.61089	4.41981
4.8	8.61091	4.41984
4.81	8.61093	4.41988
4.82	8.61095	4.41991
4.83	8.61097	4.41995
4.84	8.61099	4.41998
4.85	8.61101	4.42002
4.86	8.61103	4.42005
4.87	8.61105	4.42009
4.88	8.61107	4.42012
4.89	8.61109	4.42016
4.9	8.61111	4.4202
4.91	8.61113	4.42023
4.92	8.61115	4.42027
4.93	8.61117	4.4203
4.94	8.61119	4.42034
4.95	8.61121	4.42037
4.96	8.61123	4.42041
4.97	8.61125	4.42044
4.98	8.61127	4.42048
4.99	8.61129	4.42051
5	8.61131	4.42055
5.01	8.61133	4.42058
5.02	8.61135	4.42062
5.03	8.61137	4.42065
5.04	8.61139	4.42069
5.05	8.61141	4.42072
5.06	8.61143	4.42076
5.07	8.61145	4.42079
5.08	8.61147	4.42083
5.09	8.61149	4.42086
5.1	8.61151	4.4209
5.11	8.61153	4.42093
5.12	8.61155	4.42097
5.13	8.61157	4.421
5.14	8.61159	4.42103
5.15	8.6116	4.42107
5.16	8.61162	4.4211
